issue,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
第64回,2014-06-27,0.1856,0.1584,0.1696,0.1904,0.1616,0.184,0.192,0.1872,0.2256,0.1904,0.192,0.1744,0.216,0.1936,0.2208,0.1664,0.2,0.1984,0.1776,0.1792,0.192,0.208,0.1696,0.1728,0.168,0.2016,0.1904,0.1808,0.1984,0.2048,0.2,0.2016,0.1632,0.2064,0.208,0.1984,0.1728
第63回,2014-06-20,0.185304,0.158147,0.169329,0.191693,0.161342,0.183706,0.191693,0.188498,0.22524,0.190096,0.191693,0.174121,0.215655,0.193291,0.220447,0.166134,0.199681,0.198083,0.178914,0.178914,0.191693,0.207668,0.169329,0.174121,0.167732,0.201278,0.190096,0.182109,0.198083,0.20607,0.199681,0.202875,0.162939,0.20607,0.207668,0.198083,0.172524
第62回,2014-06-13,0.185008,0.157895,0.169059,0.192982,0.161085,0.183413,0.191388,0.188198,0.22488,0.191388,0.191388,0.175439,0.215311,0.192982,0.221691,0.165869,0.199362,0.197767,0.178628,0.178628,0.191388,0.207337,0.169059,0.173844,0.167464,0.200957,0.191388,0.181818,0.197767,0.205742,0.199362,0.204147,0.164274,0.205742,0.207337,0.197767,0.172249
第61回,2014-06-06,0.184713,0.157643,0.16879,0.192675,0.16242,0.183121,0.191083,0.187898,0.224522,0.192675,0.192675,0.175159,0.214968,0.192675,0.221338,0.165605,0.199045,0.197452,0.178344,0.178344,0.192675,0.207006,0.16879,0.173567,0.167197,0.200637,0.191083,0.183121,0.197452,0.205414,0.200637,0.203822,0.164013,0.205414,0.207006,0.197452,0.173567
第60回,2014-05-30,0.18442,0.157393,0.170111,0.192369,0.162162,0.18283,0.192369,0.187599,0.225755,0.192369,0.192369,0.174881,0.214626,0.192369,0.222576,0.166932,0.198728,0.197138,0.17806,0.17806,0.192369,0.206677,0.170111,0.173291,0.166932,0.200318,0.190779,0.18283,0.197138,0.205087,0.200318,0.203498,0.163752,0.206677,0.206677,0.197138,0.173291
第59回,2014-05-23,0.184127,0.157143,0.169841,0.192063,0.163492,0.18254,0.192063,0.188889,0.225397,0.192063,0.192063,0.17619,0.215873,0.192063,0.222222,0.166667,0.198413,0.196825,0.177778,0.177778,0.193651,0.206349,0.169841,0.173016,0.166667,0.2,0.190476,0.18254,0.196825,0.206349,0.2,0.203175,0.163492,0.206349,0.207937,0.196825,0.173016
第58回,2014-05-16,0.18542,0.156894,0.169572,0.191759,0.163233,0.183835,0.193344,0.190174,0.22504,0.191759,0.191759,0.175911,0.215531,0.191759,0.22187,0.166403,0.198098,0.196513,0.177496,0.177496,0.193344,0.206022,0.171157,0.172742,0.166403,0.199683,0.190174,0.18225,0.196513,0.206022,0.199683,0.204437,0.164818,0.206022,0.207607,0.196513,0.172742
第57回,2014-05-09,0.185127,0.156646,0.169304,0.191456,0.164557,0.185127,0.193038,0.189873,0.224684,0.191456,0.191456,0.177215,0.21519,0.191456,0.221519,0.167722,0.199367,0.196203,0.177215,0.178797,0.193038,0.205696,0.170886,0.172468,0.166139,0.199367,0.189873,0.181962,0.196203,0.205696,0.199367,0.204114,0.166139,0.205696,0.207278,0.196203,0.172468
第56回,2014-05-02,0.184834,0.156398,0.169036,0.192733,0.164297,0.184834,0.192733,0.189573,0.224329,0.191153,0.191153,0.176935,0.21485,0.191153,0.221169,0.167457,0.199052,0.195893,0.176935,0.178515,0.192733,0.205371,0.172196,0.172196,0.165877,0.200632,0.191153,0.183254,0.195893,0.205371,0.199052,0.205371,0.165877,0.205371,0.206951,0.197472,0.172196
第55回,2014-04-25,0.184543,0.156151,0.16877,0.194006,0.164038,0.184543,0.192429,0.189274,0.223975,0.190852,0.190852,0.178233,0.214511,0.192429,0.22082,0.167192,0.200315,0.195584,0.176656,0.178233,0.192429,0.205047,0.173502,0.171924,0.165615,0.200315,0.190852,0.182965,0.195584,0.206625,0.198738,0.205047,0.165615,0.205047,0.206625,0.198738,0.171924
第54回,2014-04-18,0.185827,0.155906,0.170079,0.193701,0.165354,0.184252,0.192126,0.188976,0.223622,0.192126,0.190551,0.177953,0.214173,0.192126,0.220472,0.166929,0.2,0.19685,0.176378,0.177953,0.192126,0.206299,0.174803,0.171654,0.165354,0.2,0.190551,0.182677,0.195276,0.206299,0.198425,0.204724,0.165354,0.204724,0.206299,0.198425,0.171654
第53回,2014-04-11,0.187107,0.15566,0.169811,0.194969,0.165094,0.183962,0.191824,0.188679,0.22327,0.191824,0.190252,0.177673,0.213836,0.193396,0.220126,0.168239,0.199686,0.196541,0.176101,0.179245,0.191824,0.205975,0.174528,0.171384,0.165094,0.199686,0.190252,0.18239,0.194969,0.205975,0.198113,0.204403,0.166667,0.204403,0.205975,0.199686,0.171384
第52回,2014-04-04,0.186813,0.155416,0.169545,0.194662,0.164835,0.183673,0.191523,0.189953,0.22292,0.193093,0.189953,0.177394,0.213501,0.193093,0.21978,0.167975,0.199372,0.196232,0.175824,0.178964,0.191523,0.207221,0.174254,0.172684,0.164835,0.200942,0.189953,0.182104,0.194662,0.205651,0.197802,0.205651,0.166405,0.205651,0.205651,0.199372,0.171115
第51回,2014-03-28,0.188088,0.155172,0.169279,0.195925,0.166144,0.183386,0.191223,0.191223,0.222571,0.19279,0.189655,0.177116,0.213166,0.19279,0.219436,0.167712,0.19906,0.195925,0.175549,0.180251,0.191223,0.206897,0.175549,0.172414,0.164577,0.200627,0.189655,0.181818,0.194357,0.205329,0.197492,0.205329,0.166144,0.205329,0.206897,0.19906,0.170846
第50回,2014-03-21,0.187793,0.15493,0.170579,0.197183,0.165884,0.183099,0.192488,0.192488,0.222222,0.192488,0.189358,0.176839,0.212833,0.192488,0.220657,0.167449,0.198748,0.195618,0.175274,0.179969,0.190923,0.206573,0.175274,0.173709,0.164319,0.200313,0.189358,0.181534,0.195618,0.205008,0.197183,0.205008,0.165884,0.205008,0.206573,0.198748,0.170579
第49回,2014-03-14,0.1875,0.154688,0.170313,0.196875,0.165625,0.182812,0.192188,0.19375,0.221875,0.192188,0.190625,0.178125,0.2125,0.192188,0.220312,0.167187,0.2,0.195312,0.175,0.179688,0.190625,0.20625,0.175,0.175,0.164062,0.201563,0.190625,0.18125,0.195312,0.204687,0.196875,0.204687,0.165625,0.204687,0.20625,0.198437,0.170313
第48回,2014-03-07,0.187207,0.154446,0.171607,0.196568,0.166927,0.182527,0.191888,0.193448,0.221529,0.191888,0.190328,0.177847,0.212168,0.191888,0.219969,0.166927,0.199688,0.195008,0.174727,0.179407,0.190328,0.205928,0.174727,0.176287,0.163807,0.202808,0.190328,0.180967,0.196568,0.205928,0.196568,0.204368,0.165367,0.205928,0.205928,0.198128,0.170047
第47回,2014-02-28,0.186916,0.155763,0.17134,0.196262,0.166667,0.182243,0.191589,0.193146,0.222741,0.191589,0.191589,0.17757,0.211838,0.193146,0.219626,0.166667,0.199377,0.194704,0.174455,0.180685,0.191589,0.205607,0.174455,0.176012,0.163551,0.202492,0.190031,0.180685,0.196262,0.205607,0.196262,0.20405,0.165109,0.205607,0.205607,0.199377,0.169782
第46回,2014-02-21,0.186625,0.157076,0.171073,0.195956,0.167963,0.183515,0.191291,0.192846,0.222395,0.191291,0.191291,0.177294,0.211509,0.192846,0.22084,0.166407,0.199067,0.194401,0.174184,0.180404,0.191291,0.205288,0.175739,0.175739,0.163297,0.202177,0.191291,0.180404,0.195956,0.206843,0.195956,0.203733,0.164852,0.205288,0.205288,0.199067,0.169518
第45回,2014-02-14,0.187888,0.158385,0.170807,0.195652,0.167702,0.18323,0.190994,0.192547,0.223602,0.190994,0.190994,0.177019,0.21118,0.192547,0.220497,0.166149,0.198758,0.195652,0.173913,0.180124,0.192547,0.204969,0.175466,0.175466,0.163043,0.201863,0.192547,0.180124,0.195652,0.206522,0.195652,0.203416,0.166149,0.204969,0.204969,0.198758,0.169255
第44回,2014-02-07,0.187597,0.15814,0.172093,0.196899,0.167442,0.184496,0.190698,0.192248,0.223256,0.190698,0.190698,0.176744,0.210853,0.192248,0.221705,0.165891,0.19845,0.195349,0.173643,0.179845,0.192248,0.204651,0.175194,0.175194,0.162791,0.20155,0.193798,0.181395,0.196899,0.206202,0.195349,0.203101,0.165891,0.204651,0.204651,0.19845,0.168992
第43回,2014-01-31,0.187307,0.157895,0.171827,0.198142,0.167183,0.185759,0.19195,0.193498,0.22291,0.190402,0.190402,0.176471,0.210526,0.19195,0.221362,0.165635,0.198142,0.195046,0.173375,0.179567,0.19195,0.204334,0.174923,0.176471,0.162539,0.201238,0.193498,0.181115,0.196594,0.205882,0.196594,0.202786,0.165635,0.204334,0.204334,0.198142,0.170279
第42回,2014-01-24,0.187017,0.159196,0.171561,0.197836,0.166924,0.185471,0.191654,0.193199,0.222566,0.190108,0.190108,0.176198,0.210201,0.191654,0.222566,0.166924,0.199382,0.194745,0.173107,0.179289,0.191654,0.204019,0.176198,0.176198,0.162287,0.200927,0.193199,0.180835,0.196291,0.205564,0.197836,0.202473,0.166924,0.204019,0.204019,0.197836,0.170015
第41回,2014-01-17,0.186728,0.160494,0.17284,0.197531,0.166667,0.185185,0.191358,0.194444,0.222222,0.189815,0.189815,0.175926,0.209877,0.191358,0.223765,0.166667,0.199074,0.194444,0.17284,0.179012,0.191358,0.203704,0.175926,0.175926,0.162037,0.200617,0.192901,0.180556,0.195988,0.205247,0.197531,0.20216,0.166667,0.205247,0.205247,0.199074,0.169753
第40回,2014-01-10,0.186441,0.161787,0.172573,0.197227,0.16641,0.186441,0.191063,0.194145,0.22188,0.189522,0.191063,0.175655,0.209553,0.191063,0.223421,0.16641,0.198767,0.194145,0.172573,0.178737,0.191063,0.20339,0.177196,0.175655,0.161787,0.201849,0.192604,0.180277,0.195686,0.204931,0.198767,0.201849,0.16641,0.206471,0.204931,0.198767,0.169492
第39回,2013-12-27,0.186154,0.161538,0.172308,0.196923,0.166154,0.186154,0.192308,0.193846,0.221538,0.189231,0.190769,0.175385,0.210769,0.190769,0.223077,0.166154,0.198462,0.193846,0.173846,0.178462,0.190769,0.203077,0.178462,0.175385,0.163077,0.203077,0.192308,0.18,0.195385,0.206154,0.198462,0.201538,0.166154,0.206154,0.204615,0.198462,0.169231
第38回,2013-12-20,0.185868,0.16129,0.172043,0.198157,0.165899,0.185868,0.192012,0.193548,0.221198,0.18894,0.190476,0.175115,0.210445,0.192012,0.222734,0.165899,0.198157,0.193548,0.175115,0.178187,0.190476,0.204301,0.178187,0.176651,0.162826,0.202765,0.192012,0.179724,0.196621,0.205837,0.198157,0.201229,0.165899,0.207373,0.204301,0.198157,0.168971
第37回,2013-12-13,0.185583,0.161043,0.171779,0.197853,0.165644,0.185583,0.193252,0.194785,0.220859,0.190184,0.190184,0.174847,0.211656,0.193252,0.222393,0.165644,0.197853,0.193252,0.17638,0.177914,0.190184,0.203988,0.177914,0.17638,0.162577,0.202454,0.191718,0.179448,0.196319,0.205521,0.197853,0.20092,0.165644,0.207055,0.203988,0.197853,0.170245
第36回,2013-12-06,0.185299,0.160796,0.171516,0.19755,0.166922,0.18683,0.192956,0.194487,0.220521,0.191424,0.191424,0.174579,0.211332,0.192956,0.222052,0.165391,0.19755,0.192956,0.17611,0.179173,0.189893,0.203675,0.177642,0.17611,0.162328,0.202144,0.191424,0.180704,0.196018,0.205207,0.19755,0.200613,0.165391,0.206738,0.203675,0.199081,0.169985
第35回,2013-11-29,0.186544,0.16055,0.171254,0.197248,0.166667,0.186544,0.192661,0.19419,0.220183,0.191131,0.191131,0.174312,0.211009,0.192661,0.221713,0.166667,0.197248,0.19419,0.17737,0.178899,0.189602,0.203364,0.17737,0.175841,0.163609,0.201835,0.191131,0.180428,0.195719,0.206422,0.197248,0.200306,0.165138,0.207951,0.203364,0.198777,0.169725
第34回,2013-11-22,0.18626,0.160305,0.170992,0.198473,0.166412,0.187786,0.193893,0.193893,0.219847,0.19084,0.19084,0.174046,0.210687,0.192366,0.221374,0.166412,0.196947,0.193893,0.177099,0.178626,0.189313,0.203053,0.178626,0.177099,0.163359,0.201527,0.19084,0.180153,0.19542,0.206107,0.196947,0.201527,0.164885,0.207634,0.20458,0.198473,0.169466
第33回,2013-11-15,0.1875,0.160061,0.170732,0.199695,0.166159,0.1875,0.193598,0.193598,0.219512,0.190549,0.190549,0.17378,0.210366,0.192073,0.221037,0.166159,0.198171,0.193598,0.176829,0.178354,0.189024,0.202744,0.178354,0.178354,0.16311,0.20122,0.190549,0.179878,0.196646,0.205793,0.196646,0.20122,0.166159,0.207317,0.204268,0.199695,0.169207
第32回,2013-11-08,0.187215,0.159817,0.171994,0.199391,0.165906,0.187215,0.193303,0.194825,0.219178,0.190259,0.190259,0.173516,0.210046,0.191781,0.222222,0.165906,0.197869,0.194825,0.17656,0.178082,0.188737,0.202435,0.178082,0.178082,0.162861,0.200913,0.191781,0.179604,0.197869,0.205479,0.196347,0.200913,0.165906,0.207002,0.203957,0.199391,0.170472
第31回,2013-11-01,0.18693,0.159574,0.171733,0.199088,0.165653,0.18693,0.193009,0.194529,0.220365,0.18997,0.18997,0.174772,0.211246,0.191489,0.221884,0.165653,0.197568,0.194529,0.177812,0.177812,0.18845,0.202128,0.179331,0.177812,0.162614,0.200608,0.191489,0.179331,0.197568,0.205167,0.196049,0.200608,0.167173,0.208207,0.203647,0.199088,0.170213
第30回,2013-10-25,0.186646,0.159332,0.171472,0.198786,0.165402,0.188164,0.192716,0.195751,0.22003,0.189681,0.189681,0.174507,0.212443,0.191199,0.221548,0.165402,0.197269,0.194234,0.177542,0.177542,0.188164,0.203338,0.179059,0.177542,0.162367,0.201821,0.191199,0.179059,0.197269,0.204856,0.195751,0.201821,0.16692,0.207891,0.203338,0.200303,0.169954
第29回,2013-10-18,0.186364,0.160606,0.172727,0.198485,0.165152,0.187879,0.192424,0.195455,0.219697,0.189394,0.189394,0.174242,0.212121,0.190909,0.221212,0.166667,0.198485,0.193939,0.177273,0.177273,0.187879,0.20303,0.178788,0.178788,0.162121,0.20303,0.190909,0.180303,0.19697,0.204545,0.195455,0.201515,0.166667,0.207576,0.20303,0.2,0.169697
第28回,2013-10-11,0.186082,0.160363,0.172466,0.198185,0.164902,0.189107,0.193646,0.195159,0.219365,0.189107,0.189107,0.175492,0.2118,0.19062,0.22239,0.166415,0.198185,0.193646,0.178517,0.177005,0.187595,0.202723,0.178517,0.178517,0.161876,0.202723,0.19062,0.18003,0.196672,0.204236,0.195159,0.20121,0.166415,0.207262,0.204236,0.199697,0.170953
第27回,2013-10-04,0.187311,0.160121,0.172205,0.197885,0.164653,0.188822,0.193353,0.194864,0.219033,0.190332,0.190332,0.175227,0.21148,0.191843,0.222054,0.166163,0.199396,0.194864,0.178248,0.176737,0.187311,0.202417,0.178248,0.178248,0.161631,0.202417,0.190332,0.181269,0.196375,0.203927,0.194864,0.200906,0.166163,0.206949,0.203927,0.199396,0.170695
第26回,2013-09-27,0.187029,0.159879,0.171946,0.197587,0.164404,0.188537,0.193062,0.19457,0.218703,0.190045,0.191554,0.174962,0.21267,0.191554,0.221719,0.167421,0.199095,0.196078,0.177979,0.176471,0.187029,0.202112,0.177979,0.177979,0.161388,0.20362,0.190045,0.180995,0.196078,0.20362,0.196078,0.200603,0.165913,0.206637,0.20362,0.200603,0.170437
第25回,2013-09-20,0.188253,0.159639,0.171687,0.197289,0.164157,0.189759,0.192771,0.194277,0.218373,0.189759,0.192771,0.174699,0.212349,0.191265,0.221386,0.168675,0.200301,0.197289,0.177711,0.176205,0.188253,0.201807,0.177711,0.177711,0.161145,0.203313,0.189759,0.180723,0.195783,0.203313,0.195783,0.200301,0.165663,0.206325,0.203313,0.200301,0.170181
第24回,2013-09-13,0.18797,0.159398,0.171429,0.198496,0.165414,0.189474,0.192481,0.195489,0.218045,0.190977,0.192481,0.174436,0.21203,0.190977,0.221053,0.169925,0.2,0.196992,0.178947,0.17594,0.18797,0.201504,0.177444,0.177444,0.160902,0.203008,0.189474,0.180451,0.195489,0.203008,0.195489,0.2,0.166917,0.206015,0.203008,0.2,0.169925
第23回,2013-09-06,0.187688,0.159159,0.171171,0.1997,0.165165,0.189189,0.192192,0.196697,0.217718,0.190691,0.193694,0.174174,0.211712,0.190691,0.220721,0.16967,0.1997,0.196697,0.178679,0.175676,0.187688,0.201201,0.177177,0.177177,0.162162,0.202703,0.189189,0.181682,0.196697,0.204204,0.195195,0.1997,0.166667,0.205706,0.202703,0.1997,0.16967
第22回,2013-08-30,0.187406,0.16042,0.170915,0.2009,0.164918,0.188906,0.191904,0.197901,0.218891,0.190405,0.193403,0.173913,0.211394,0.190405,0.221889,0.169415,0.1994,0.196402,0.178411,0.175412,0.187406,0.2009,0.178411,0.176912,0.163418,0.202399,0.188906,0.181409,0.196402,0.203898,0.194903,0.1994,0.166417,0.205397,0.202399,0.1994,0.169415
第21回,2013-08-23,0.188623,0.16018,0.170659,0.200599,0.164671,0.188623,0.191617,0.197605,0.22006,0.19012,0.193114,0.173653,0.212575,0.19012,0.223054,0.169162,0.199102,0.196108,0.178144,0.17515,0.187126,0.200599,0.178144,0.176647,0.164671,0.202096,0.188623,0.181138,0.196108,0.20509,0.194611,0.199102,0.167665,0.20509,0.202096,0.199102,0.169162
第20回,2013-08-16,0.188341,0.161435,0.170404,0.200299,0.165919,0.188341,0.19133,0.197309,0.219731,0.189836,0.192825,0.173393,0.213752,0.189836,0.22272,0.168909,0.198804,0.195815,0.177877,0.176383,0.188341,0.200299,0.179372,0.176383,0.164425,0.201794,0.188341,0.182362,0.195815,0.204783,0.19432,0.198804,0.167414,0.204783,0.201794,0.198804,0.168909
第19回,2013-08-09,0.18806,0.162687,0.170149,0.2,0.165672,0.18806,0.191045,0.197015,0.219403,0.189552,0.192537,0.173134,0.213433,0.191045,0.222388,0.168657,0.198507,0.195522,0.179104,0.177612,0.189552,0.201493,0.179104,0.176119,0.164179,0.201493,0.18806,0.18209,0.195522,0.204478,0.195522,0.198507,0.167164,0.204478,0.201493,0.198507,0.168657
第18回,2013-08-02,0.187779,0.162444,0.169896,0.199702,0.165425,0.187779,0.19076,0.196721,0.219076,0.18927,0.19225,0.174367,0.213115,0.19076,0.222057,0.168405,0.199702,0.195231,0.178838,0.177347,0.19076,0.201192,0.178838,0.177347,0.163934,0.201192,0.187779,0.181818,0.196721,0.204173,0.196721,0.198212,0.166915,0.204173,0.201192,0.199702,0.168405
第17回,2013-07-26,0.1875,0.16369,0.171131,0.199405,0.166667,0.1875,0.190476,0.196429,0.21875,0.188988,0.191964,0.174107,0.212798,0.190476,0.221726,0.168155,0.199405,0.19494,0.178571,0.177083,0.190476,0.202381,0.178571,0.177083,0.16369,0.200893,0.1875,0.181548,0.196429,0.203869,0.196429,0.197917,0.166667,0.205357,0.200893,0.200893,0.169643
第16回,2013-07-19,0.187221,0.163447,0.170877,0.199108,0.167905,0.188707,0.190193,0.196137,0.219911,0.188707,0.191679,0.173848,0.213967,0.190193,0.221397,0.169391,0.199108,0.194651,0.178306,0.17682,0.191679,0.20208,0.179792,0.17682,0.163447,0.200594,0.187221,0.181278,0.196137,0.203566,0.196137,0.197623,0.166419,0.205052,0.200594,0.200594,0.169391
第15回,2013-07-12,0.186944,0.164688,0.170623,0.198813,0.167656,0.188427,0.189911,0.195846,0.219585,0.189911,0.191395,0.173591,0.21365,0.191395,0.221068,0.169139,0.200297,0.194362,0.178042,0.176558,0.191395,0.20178,0.181009,0.176558,0.164688,0.200297,0.186944,0.181009,0.195846,0.203264,0.195846,0.197329,0.166172,0.204748,0.20178,0.200297,0.169139
第14回,2013-07-05,0.186667,0.164444,0.17037,0.2,0.167407,0.188148,0.191111,0.197037,0.220741,0.18963,0.191111,0.173333,0.213333,0.191111,0.220741,0.168889,0.2,0.194074,0.177778,0.176296,0.191111,0.201481,0.180741,0.177778,0.164444,0.2,0.186667,0.182222,0.195556,0.204444,0.195556,0.197037,0.165926,0.204444,0.201481,0.2,0.168889
第13回,2013-06-28,0.186391,0.164201,0.170118,0.199704,0.16716,0.189349,0.190828,0.196746,0.220414,0.190828,0.190828,0.173077,0.213018,0.190828,0.220414,0.170118,0.199704,0.193787,0.177515,0.176036,0.192308,0.201183,0.180473,0.177515,0.164201,0.199704,0.18787,0.183432,0.195266,0.204142,0.195266,0.196746,0.16568,0.204142,0.202663,0.199704,0.168639
第12回,2013-06-21,0.186115,0.163959,0.169867,0.199409,0.166913,0.189069,0.190547,0.196455,0.220089,0.190547,0.192024,0.174298,0.212703,0.192024,0.220089,0.169867,0.199409,0.193501,0.17873,0.175775,0.192024,0.200886,0.180207,0.177253,0.163959,0.200886,0.189069,0.183161,0.194978,0.20384,0.194978,0.196455,0.166913,0.20384,0.202363,0.199409,0.16839
第11回,2013-06-14,0.185841,0.163717,0.169617,0.199115,0.166667,0.188791,0.190265,0.196165,0.221239,0.190265,0.19174,0.174041,0.212389,0.19174,0.221239,0.169617,0.199115,0.193215,0.178466,0.175516,0.19174,0.20059,0.179941,0.176991,0.163717,0.202065,0.188791,0.182891,0.196165,0.20354,0.19469,0.19764,0.166667,0.205015,0.202065,0.20059,0.168142
第10回,2013-06-07,0.18704,0.164948,0.170839,0.198822,0.166421,0.189985,0.189985,0.195876,0.220913,0.189985,0.191458,0.173785,0.212077,0.191458,0.220913,0.169367,0.198822,0.192931,0.178203,0.175258,0.191458,0.200295,0.179676,0.178203,0.163476,0.201767,0.188513,0.184094,0.195876,0.204713,0.194404,0.197349,0.166421,0.204713,0.201767,0.200295,0.167894
第9回,2013-05-31,0.186765,0.164706,0.172059,0.2,0.166176,0.189706,0.189706,0.195588,0.220588,0.189706,0.191176,0.173529,0.211765,0.191176,0.222059,0.169118,0.198529,0.192647,0.177941,0.175,0.191176,0.2,0.180882,0.177941,0.163235,0.201471,0.189706,0.183824,0.195588,0.205882,0.194118,0.197059,0.166176,0.204412,0.201471,0.201471,0.167647
第8回,2013-05-24,0.18649,0.165932,0.171806,0.199706,0.165932,0.189427,0.189427,0.195301,0.220264,0.189427,0.190896,0.173275,0.211454,0.190896,0.221733,0.168869,0.198238,0.192364,0.17768,0.174743,0.192364,0.199706,0.180617,0.17768,0.162996,0.201175,0.189427,0.185022,0.196769,0.207048,0.193833,0.198238,0.165932,0.204112,0.201175,0.202643,0.167401
第7回,2013-05-17,0.187683,0.165689,0.173021,0.199413,0.167155,0.18915,0.190616,0.195015,0.219941,0.18915,0.190616,0.173021,0.211144,0.190616,0.221408,0.168622,0.197947,0.192082,0.177419,0.174487,0.192082,0.199413,0.180352,0.177419,0.162757,0.20088,0.190616,0.184751,0.197947,0.206745,0.193548,0.197947,0.167155,0.203812,0.20088,0.202346,0.167155
第6回,2013-05-10,0.187408,0.165447,0.172767,0.199122,0.168375,0.188873,0.190337,0.194729,0.219619,0.188873,0.190337,0.172767,0.210835,0.190337,0.222548,0.168375,0.197657,0.191801,0.178624,0.174231,0.191801,0.199122,0.181552,0.17716,0.162518,0.200586,0.190337,0.18448,0.197657,0.207906,0.193265,0.197657,0.166911,0.204978,0.20205,0.20205,0.166911
